order_id,date,product,region,channel,segment,units,gross_sales_gbp,discount_gbp,revenue_gbp,cogs_gbp,gross_profit_gbp,revenue_target_gbp,year,month,quarter
ORD-004512,2025-09-05,Plus,US,Online,SMB,6,429.87,1.08,428.79,284.19,144.6,398.17,2025,2025-09,Q3
ORD-004513,2025-01-28,Enterprise,India,Direct,Enterprise,1,229.46,26.6,202.86,130.31,72.55,188.48,2025,2025-01,Q1
ORD-004514,2026-01-07,Plus,UK,Partner,SMB,2,151.69,17.17,134.52,78.61,55.91,125.56,2026,2026-01,Q1
ORD-004515,2026-03-18,Premium,India,Direct,Mid-Market,4,514.52,18.69,495.83,322.94,172.89,540.6,2026,2026-03,Q1
ORD-004516,2025-02-17,Core,UAE,Direct,Mid-Market,3,127.25,2.64,124.61,82.43,42.18,133.0,2025,2025-02,Q1
ORD-004517,2026-06-24,Premium,India,Online,SMB,3,385.36,43.49,341.87,155.76,186.11,378.49,2026,2026-06,Q2
ORD-004518,2025-05-04,Plus,Germany,Direct,Mid-Market,6,470.27,40.4,429.87,236.94,192.93,488.76,2025,2025-05,Q2
ORD-004519,2026-03-13,Plus,UK,Online,SMB,7,516.27,2.7,513.57,285.06,228.51,478.8,2026,2026-03,Q1
ORD-004520,2026-03-27,Plus,Germany,Partner,SMB,4,326.36,5.52,320.84,157.76,163.08,347.65,2026,2026-03,Q1
ORD-004521,2026-01-06,Enterprise,UAE,Online,Mid-Market,1,248.72,33.45,215.27,129.69,85.58,213.3,2026,2026-01,Q1
ORD-004522,2026-05-27,Plus,UK,Direct,SMB,3,204.1,6.14,197.96,93.35,104.61,209.82,2026,2026-05,Q2
ORD-004523,2025-12-15,Core,UK,Direct,SMB,2,98.89,11.41,87.48,50.98,36.5,86.1,2025,2025-12,Q4
ORD-004524,2025-11-13,Plus,India,Direct,Enterprise,1,70.17,1.08,69.09,36.51,32.58,68.0,2025,2025-11,Q4
ORD-004525,2025-07-31,Enterprise,UK,Online,Mid-Market,5,1160.34,17.54,1142.8,484.57,658.23,1211.44,2025,2025-07,Q3
ORD-004526,2026-03-31,Plus,UK,Online,SMB,4,328.53,9.59,318.94,151.85,167.09,303.82,2026,2026-03,Q1
ORD-004527,2026-07-27,Premium,UAE,Direct,Mid-Market,1,108.65,2.52,106.13,66.66,39.47,107.43,2026,2026-07,Q3
ORD-004528,2025-01-20,Enterprise,UK,Online,Enterprise,2,484.09,3.31,480.78,318.55,162.23,470.92,2025,2025-01,Q1
ORD-004529,2025-11-03,Premium,UK,Partner,SMB,2,231.88,2.13,229.75,137.05,92.7,243.37,2025,2025-11,Q4
ORD-004530,2025-03-20,Core,UAE,Online,Mid-Market,2,83.13,0.77,82.36,42.62,39.74,81.03,2025,2025-03,Q1
ORD-004531,2025-02-18,Premium,UAE,Partner,Enterprise,3,367.52,11.15,356.37,233.91,122.46,368.8,2025,2025-02,Q1
ORD-004532,2026-02-12,Plus,UAE,Direct,Enterprise,2,147.08,3.71,143.37,72.98,70.39,162.49,2026,2026-02,Q1
ORD-004533,2025-11-05,Core,UK,Online,Enterprise,2,94.89,11.58,83.31,46.2,37.11,88.41,2025,2025-11,Q4
ORD-004534,2026-07-27,Core,Germany,Partner,Mid-Market,5,233.84,6.18,227.66,112.6,115.06,241.05,2026,2026-07,Q3
ORD-004535,2025-06-12,Plus,India,Partner,Enterprise,1,75.45,9.02,66.43,28.25,38.18,64.57,2025,2025-06,Q2
ORD-004536,2025-03-05,Plus,UAE,Partner,SMB,4,293.81,18.43,275.38,178.85,96.53,267.1,2025,2025-03,Q1
ORD-004537,2026-04-30,Enterprise,Germany,Online,Enterprise,1,253.42,11.14,242.28,158.14,84.14,264.44,2026,2026-04,Q2
ORD-004538,2025-07-12,Premium,Germany,Online,Mid-Market,1,121.7,12.27,109.43,69.9,39.53,103.62,2025,2025-07,Q3
ORD-004539,2025-04-03,Premium,US,Online,Mid-Market,3,353.11,26.05,327.06,188.89,138.17,318.35,2025,2025-04,Q2
ORD-004540,2025-09-03,Enterprise,US,Online,SMB,6,1459.17,44.0,1415.17,657.0,758.17,1386.2,2025,2025-09,Q3
ORD-004541,2025-09-05,Premium,UK,Partner,Mid-Market,1,131.77,0.4,131.37,84.46,46.91,147.09,2025,2025-09,Q3
ORD-004542,2025-11-23,Premium,UK,Partner,Mid-Market,2,235.16,2.31,232.85,136.59,96.26,253.44,2025,2025-11,Q4
ORD-004543,2025-11-26,Enterprise,India,Direct,Mid-Market,4,958.61,18.25,940.36,595.66,344.7,1011.62,2025,2025-11,Q4
ORD-004544,2025-12-12,Enterprise,US,Online,Mid-Market,2,460.56,53.07,407.49,212.19,195.3,400.84,2025,2025-12,Q4
ORD-004545,2025-11-02,Core,UK,Partner,Mid-Market,1,42.57,0.77,41.8,18.74,23.06,41.62,2025,2025-11,Q4
ORD-004546,2025-09-30,Core,UK,Online,SMB,8,329.42,4.78,324.64,200.25,124.39,361.85,2025,2025-09,Q3
ORD-004547,2026-02-03,Premium,UK,Partner,Enterprise,1,117.61,6.69,110.92,55.57,55.35,113.11,2026,2026-02,Q1
ORD-004548,2025-06-20,Enterprise,US,Direct,SMB,6,1518.52,78.35,1440.17,766.62,673.55,1290.79,2025,2025-06,Q2
ORD-004549,2026-01-14,Premium,UK,Online,Mid-Market,2,217.67,2.89,214.78,122.46,92.32,243.18,2026,2026-01,Q1
ORD-004550,2026-03-06,Enterprise,US,Direct,SMB,2,517.74,52.58,465.16,227.07,238.09,475.17,2026,2026-03,Q1
ORD-004551,2025-11-22,Plus,US,Direct,Enterprise,2,160.38,1.93,158.45,89.74,68.71,180.47,2025,2025-11,Q4
ORD-004552,2025-03-22,Core,UK,Online,SMB,3,131.18,0.17,131.01,59.83,71.18,140.61,2025,2025-03,Q1
ORD-004553,2025-02-21,Premium,UK,Partner,Mid-Market,1,123.39,4.31,119.08,75.81,43.27,118.38,2025,2025-02,Q1
ORD-004554,2026-02-09,Enterprise,UK,Direct,SMB,7,1602.29,72.84,1529.45,656.62,872.83,1518.93,2026,2026-02,Q1
ORD-004555,2025-07-03,Plus,India,Direct,Mid-Market,3,204.32,11.7,192.62,120.38,72.24,192.9,2025,2025-07,Q3
ORD-004556,2025-01-11,Premium,Germany,Online,SMB,2,228.9,11.07,217.83,128.08,89.75,203.07,2025,2025-01,Q1
ORD-004557,2026-04-01,Enterprise,UK,Online,SMB,2,434.6,22.15,412.45,246.09,166.36,429.12,2026,2026-04,Q2
ORD-004558,2026-01-13,Plus,UK,Online,SMB,4,270.8,3.09,267.71,176.53,91.18,275.5,2026,2026-01,Q1
ORD-004559,2025-10-09,Premium,US,Direct,Mid-Market,2,250.17,2.54,247.63,159.9,87.73,226.79,2025,2025-10,Q4
ORD-004560,2025-10-06,Core,UK,Partner,Mid-Market,6,290.83,16.88,273.95,145.55,128.4,278.96,2025,2025-10,Q4
ORD-004561,2025-03-22,Plus,UK,Direct,SMB,5,411.3,33.35,377.95,242.1,135.85,341.35,2025,2025-03,Q1
ORD-004562,2025-11-22,Core,India,Partner,SMB,3,140.48,4.95,135.53,85.67,49.86,134.54,2025,2025-11,Q4
ORD-004563,2025-08-20,Enterprise,Germany,Direct,SMB,3,666.2,53.83,612.37,263.25,349.12,616.21,2025,2025-08,Q3
ORD-004564,2025-09-18,Plus,US,Online,Mid-Market,4,325.57,1.52,324.05,136.27,187.78,301.37,2025,2025-09,Q3
ORD-004565,2025-11-15,Plus,India,Direct,SMB,3,210.45,14.04,196.41,129.89,66.52,212.85,2025,2025-11,Q4
ORD-004566,2025-08-27,Enterprise,US,Direct,SMB,1,244.62,26.42,218.2,141.54,76.66,208.54,2025,2025-08,Q3
ORD-004567,2026-05-26,Plus,US,Partner,Enterprise,2,150.98,3.11,147.87,70.56,77.31,139.21,2026,2026-05,Q2
ORD-004568,2025-01-23,Core,UK,Partner,Enterprise,3,127.21,2.29,124.92,55.83,69.09,111.28,2025,2025-01,Q1
ORD-004569,2025-03-01,Plus,UK,Direct,SMB,1,72.34,3.0,69.34,30.1,39.24,77.43,2025,2025-03,Q1
ORD-004570,2025-11-02,Premium,UK,Direct,Enterprise,4,492.9,16.12,476.78,263.71,213.07,513.15,2025,2025-11,Q4
ORD-004571,2025-08-03,Core,India,Direct,SMB,4,197.39,0.09,197.3,104.98,92.32,178.64,2025,2025-08,Q3
ORD-004572,2025-06-16,Premium,India,Partner,Enterprise,6,786.85,35.74,751.11,355.41,395.7,668.85,2025,2025-06,Q2
ORD-004573,2025-05-05,Core,Germany,Partner,Enterprise,2,83.9,0.93,82.97,42.58,40.39,76.85,2025,2025-05,Q2
ORD-004574,2025-05-14,Plus,India,Online,Enterprise,1,69.04,0.75,68.29,29.76,38.53,65.69,2025,2025-05,Q2
ORD-004575,2025-05-03,Premium,UAE,Online,SMB,3,366.22,4.17,362.05,165.58,196.47,388.39,2025,2025-05,Q2
ORD-004576,2025-11-29,Premium,US,Partner,SMB,2,240.65,9.52,231.13,99.05,132.08,245.86,2025,2025-11,Q4
ORD-004577,2025-12-16,Core,UK,Online,Mid-Market,2,86.23,1.74,84.49,49.64,34.85,75.0,2025,2025-12,Q4
ORD-004578,2026-04-25,Enterprise,India,Partner,SMB,2,459.28,7.59,451.69,290.55,161.14,427.8,2026,2026-04,Q2
ORD-004579,2025-12-27,Premium,India,Partner,Mid-Market,2,222.19,16.72,205.47,135.11,70.36,209.31,2025,2025-12,Q4
ORD-004580,2025-11-08,Enterprise,UK,Direct,SMB,2,435.83,30.14,405.69,204.51,201.18,409.97,2025,2025-11,Q4
ORD-004581,2025-03-08,Core,UK,Direct,SMB,3,125.29,5.1,120.19,58.57,61.62,115.04,2025,2025-03,Q1
ORD-004582,2026-06-08,Plus,India,Online,SMB,3,231.21,3.31,227.9,96.82,131.08,244.38,2026,2026-06,Q2
ORD-004583,2026-07-23,Core,UK,Direct,SMB,2,91.83,4.06,87.77,48.02,39.75,89.05,2026,2026-07,Q3
ORD-004584,2025-12-31,Plus,Germany,Direct,Mid-Market,3,239.67,24.04,215.63,99.32,116.31,234.77,2025,2025-12,Q4
ORD-004585,2026-05-19,Core,Germany,Direct,SMB,2,88.82,2.72,86.1,39.84,46.26,95.84,2026,2026-05,Q2
ORD-004586,2025-12-25,Enterprise,UAE,Direct,Mid-Market,1,263.26,9.05,254.21,162.95,91.26,277.7,2025,2025-12,Q4
ORD-004587,2025-04-26,Premium,US,Online,SMB,4,524.71,58.47,466.24,297.25,168.99,421.23,2025,2025-04,Q2
ORD-004588,2025-09-06,Premium,US,Direct,Mid-Market,5,576.64,8.67,567.97,240.84,327.13,608.65,2025,2025-09,Q3
ORD-004589,2025-11-21,Plus,India,Direct,Mid-Market,1,77.79,0.72,77.07,47.45,29.62,86.11,2025,2025-11,Q4
ORD-004590,2026-04-10,Core,UK,Online,Mid-Market,2,91.5,9.2,82.3,52.56,29.74,91.8,2026,2026-04,Q2
ORD-004591,2025-10-01,Plus,UK,Online,Enterprise,5,368.41,20.85,347.56,150.76,196.8,324.68,2025,2025-10,Q4
ORD-004592,2026-05-03,Plus,UAE,Online,SMB,1,72.27,0.22,72.05,31.85,40.2,74.01,2026,2026-05,Q2
ORD-004593,2025-11-22,Plus,India,Online,SMB,2,135.68,1.17,134.51,81.91,52.6,127.11,2025,2025-11,Q4
ORD-004594,2026-05-30,Core,UK,Direct,Mid-Market,4,164.77,9.53,155.24,82.79,72.45,156.43,2026,2026-05,Q2
ORD-004595,2025-11-11,Premium,US,Direct,Enterprise,1,109.76,5.85,103.91,57.51,46.4,117.77,2025,2025-11,Q4
ORD-004596,2026-07-03,Core,US,Partner,SMB,5,226.4,12.56,213.84,132.07,81.77,221.8,2026,2026-07,Q3
ORD-004597,2026-04-01,Plus,US,Direct,Mid-Market,5,385.45,14.63,370.82,219.3,151.52,369.69,2026,2026-04,Q2
ORD-004598,2025-11-28,Plus,UAE,Online,SMB,2,161.46,5.19,156.27,99.36,56.91,167.6,2025,2025-11,Q4
ORD-004599,2025-08-19,Core,US,Online,SMB,2,93.49,0.66,92.83,60.64,32.19,90.86,2025,2025-08,Q3
ORD-004600,2025-11-26,Core,Germany,Online,SMB,3,144.87,2.51,142.36,81.3,61.06,150.49,2025,2025-11,Q4
ORD-004601,2025-08-08,Premium,UK,Direct,SMB,2,227.63,9.21,218.42,142.05,76.37,223.29,2025,2025-08,Q3
ORD-004602,2025-08-02,Core,UK,Partner,Mid-Market,8,350.19,17.61,332.58,166.97,165.61,332.95,2025,2025-08,Q3
ORD-004603,2026-02-08,Core,UK,Direct,Mid-Market,3,142.7,1.55,141.15,73.44,67.71,143.76,2026,2026-02,Q1
ORD-004604,2025-11-01,Core,UK,Online,Enterprise,1,45.21,7.0,38.21,18.09,20.12,38.21,2025,2025-11,Q4
ORD-004605,2025-07-02,Premium,UAE,Partner,Enterprise,7,882.95,24.66,858.29,369.79,488.5,760.58,2025,2025-07,Q3
ORD-004606,2026-03-02,Enterprise,UAE,Online,Mid-Market,1,217.44,8.83,208.61,104.58,104.03,203.85,2026,2026-03,Q1
ORD-004607,2025-09-25,Plus,UK,Online,SMB,1,75.22,7.92,67.3,31.14,36.16,76.44,2025,2025-09,Q3
ORD-004608,2025-09-22,Plus,US,Partner,Mid-Market,1,79.6,4.89,74.71,37.4,37.31,84.95,2025,2025-09,Q3
ORD-004609,2026-01-10,Plus,US,Online,SMB,11,852.69,74.72,777.97,469.87,308.1,818.42,2026,2026-01,Q1
ORD-004610,2025-05-27,Plus,UAE,Online,Mid-Market,4,328.09,5.5,322.59,175.46,147.13,312.94,2025,2025-05,Q2
ORD-004611,2025-06-16,Premium,UK,Online,SMB,3,334.26,2.58,331.68,155.33,176.35,373.16,2025,2025-06,Q2
ORD-004612,2025-04-23,Core,UAE,Online,SMB,1,48.34,3.2,45.14,28.17,16.97,46.99,2025,2025-04,Q2
ORD-004613,2025-12-15,Premium,India,Online,SMB,2,251.34,11.52,239.82,129.37,110.45,222.18,2025,2025-12,Q4
ORD-004614,2025-05-27,Plus,UK,Direct,SMB,1,76.91,1.15,75.76,47.26,28.5,83.63,2025,2025-05,Q2
ORD-004615,2025-03-09,Enterprise,India,Partner,SMB,3,772.09,46.04,726.05,328.34,397.71,732.64,2025,2025-03,Q1
ORD-004616,2025-01-30,Plus,US,Online,SMB,2,155.78,1.03,154.75,77.05,77.7,152.74,2025,2025-01,Q1
ORD-004617,2025-06-02,Premium,US,Online,SMB,1,114.39,3.34,111.05,55.97,55.08,107.15,2025,2025-06,Q2
ORD-004618,2025-04-26,Plus,UAE,Partner,Mid-Market,1,76.14,0.25,75.89,49.99,25.9,73.54,2025,2025-04,Q2
ORD-004619,2025-08-13,Plus,UK,Online,SMB,3,232.91,10.49,222.42,134.18,88.24,203.64,2025,2025-08,Q3
ORD-004620,2026-03-10,Plus,India,Partner,Mid-Market,1,75.95,0.62,75.33,43.39,31.94,78.7,2026,2026-03,Q1
ORD-004621,2025-04-09,Premium,UK,Partner,Enterprise,4,489.17,33.24,455.93,231.9,224.03,442.16,2025,2025-04,Q2
ORD-004622,2026-02-06,Core,UK,Direct,SMB,2,90.96,4.1,86.86,48.66,38.2,79.57,2026,2026-02,Q1
ORD-004623,2025-07-18,Core,US,Online,SMB,1,48.47,1.94,46.53,24.89,21.64,46.72,2025,2025-07,Q3
ORD-004624,2026-03-24,Premium,India,Direct,Enterprise,1,123.57,2.73,120.84,51.04,69.8,131.01,2026,2026-03,Q1
ORD-004625,2026-03-02,Plus,UK,Partner,SMB,1,74.12,0.26,73.86,37.85,36.01,68.09,2026,2026-03,Q1
ORD-004626,2026-07-15,Plus,India,Online,Mid-Market,4,296.07,4.19,291.88,131.33,160.55,276.17,2026,2026-07,Q3
ORD-004627,2025-06-01,Core,US,Partner,SMB,3,146.43,9.39,137.04,57.89,79.15,142.44,2025,2025-06,Q2
ORD-004628,2025-07-23,Enterprise,UAE,Direct,Mid-Market,2,464.73,17.06,447.67,254.2,193.47,411.73,2025,2025-07,Q3
ORD-004629,2025-11-05,Enterprise,UAE,Partner,SMB,5,1127.32,68.39,1058.93,588.19,470.74,1025.68,2025,2025-11,Q4
ORD-004630,2025-11-12,Core,India,Partner,SMB,6,290.8,3.94,286.86,146.08,140.78,256.3,2025,2025-11,Q4
ORD-004631,2025-11-26,Core,UK,Partner,Enterprise,3,142.18,2.68,139.5,74.12,65.38,128.19,2025,2025-11,Q4
ORD-004632,2026-01-14,Core,US,Direct,Mid-Market,3,126.22,2.69,123.53,74.77,48.76,135.48,2026,2026-01,Q1
ORD-004633,2026-07-19,Enterprise,India,Direct,SMB,4,913.04,12.07,900.97,398.45,502.52,990.9,2026,2026-07,Q3
ORD-004634,2025-03-14,Core,Germany,Online,SMB,2,96.37,1.89,94.48,40.6,53.88,90.55,2025,2025-03,Q1
ORD-004635,2025-08-18,Plus,UK,Direct,Mid-Market,3,216.84,5.81,211.03,123.41,87.62,217.47,2025,2025-08,Q3
ORD-004636,2025-09-14,Core,UK,Partner,Mid-Market,6,278.37,15.6,262.77,136.5,126.27,243.37,2025,2025-09,Q3
ORD-004637,2026-01-29,Core,US,Partner,SMB,2,89.22,5.67,83.55,38.58,44.97,88.06,2026,2026-01,Q1
ORD-004638,2025-10-25,Plus,India,Direct,SMB,3,246.71,9.91,236.8,124.91,111.89,213.51,2025,2025-10,Q4
ORD-004639,2025-12-21,Premium,UAE,Online,Mid-Market,1,110.71,2.93,107.78,53.92,53.86,106.83,2025,2025-12,Q4
ORD-004640,2026-03-05,Core,India,Direct,Mid-Market,3,123.94,7.21,116.73,69.21,47.52,122.02,2026,2026-03,Q1
ORD-004641,2025-08-28,Plus,UAE,Partner,SMB,1,77.28,7.76,69.52,44.38,25.14,73.67,2025,2025-08,Q3
ORD-004642,2026-01-01,Premium,India,Partner,SMB,3,328.88,10.59,318.29,198.2,120.09,306.89,2026,2026-01,Q1
ORD-004643,2025-05-21,Core,India,Direct,Enterprise,2,96.91,5.9,91.01,56.98,34.03,80.24,2025,2025-05,Q2
ORD-004644,2026-04-08,Plus,US,Partner,SMB,3,237.04,5.25,231.79,101.69,130.1,204.1,2026,2026-04,Q2
ORD-004645,2026-01-28,Plus,India,Direct,SMB,2,137.01,2.59,134.42,82.84,51.58,135.06,2026,2026-01,Q1
ORD-004646,2025-01-13,Plus,Germany,Partner,Mid-Market,3,206.16,3.05,203.11,91.07,112.04,202.04,2025,2025-01,Q1
ORD-004647,2025-12-24,Enterprise,UK,Online,SMB,6,1431.38,58.11,1373.27,674.54,698.73,1279.55,2025,2025-12,Q4
ORD-004648,2025-05-10,Plus,India,Online,Mid-Market,7,546.84,51.67,495.17,314.77,180.4,543.67,2025,2025-05,Q2
ORD-004649,2026-05-16,Core,UK,Partner,SMB,3,144.54,5.86,138.68,87.73,50.95,147.23,2026,2026-05,Q2
ORD-004650,2025-10-19,Premium,Germany,Online,Enterprise,2,237.22,6.05,231.17,122.92,108.25,219.51,2025,2025-10,Q4
ORD-004651,2026-03-17,Plus,Germany,Partner,Mid-Market,3,225.13,10.41,214.72,136.43,78.29,220.6,2026,2026-03,Q1
ORD-004652,2025-02-19,Plus,US,Online,Enterprise,1,70.19,1.9,68.29,39.58,28.71,67.3,2025,2025-02,Q1
ORD-004653,2026-06-17,Plus,India,Online,Mid-Market,2,154.83,6.25,148.58,82.41,66.17,165.35,2026,2026-06,Q2
ORD-004654,2026-02-06,Premium,UK,Direct,Mid-Market,1,122.86,0.76,122.1,74.03,48.07,108.65,2026,2026-02,Q1
ORD-004655,2025-01-01,Plus,Germany,Online,SMB,1,67.75,1.24,66.51,30.71,35.8,70.22,2025,2025-01,Q1
ORD-004656,2026-06-06,Premium,US,Online,Mid-Market,1,120.23,0.55,119.68,56.54,63.14,134.36,2026,2026-06,Q2
ORD-004657,2026-02-17,Core,UAE,Partner,Enterprise,6,287.45,20.31,267.14,175.92,91.22,285.85,2026,2026-02,Q1
ORD-004658,2025-06-19,Core,US,Direct,Enterprise,2,94.88,8.2,86.68,46.09,40.59,91.87,2025,2025-06,Q2
ORD-004659,2025-02-14,Core,UK,Online,Enterprise,1,42.3,4.07,38.23,22.29,15.94,42.25,2025,2025-02,Q1
ORD-004660,2025-10-30,Plus,Germany,Online,Mid-Market,2,150.2,1.98,148.22,98.52,49.7,165.28,2025,2025-10,Q4
ORD-004661,2025-02-27,Plus,UAE,Direct,SMB,4,288.09,21.34,266.75,132.93,133.82,239.15,2025,2025-02,Q1
ORD-004662,2025-12-25,Enterprise,UK,Partner,SMB,3,660.51,18.92,641.59,372.61,268.98,682.63,2025,2025-12,Q4
ORD-004663,2025-02-25,Premium,US,Partner,Enterprise,6,738.33,23.17,715.16,457.08,258.08,692.92,2025,2025-02,Q1
ORD-004664,2026-05-03,Core,India,Online,SMB,1,48.13,1.57,46.56,24.92,21.64,46.39,2026,2026-05,Q2
ORD-004665,2025-02-27,Core,US,Partner,Enterprise,4,188.43,4.49,183.94,120.29,63.65,197.89,2025,2025-02,Q1
ORD-004666,2026-04-11,Core,US,Direct,SMB,2,88.15,3.01,85.14,47.04,38.1,92.28,2026,2026-04,Q2
ORD-004667,2025-12-15,Enterprise,Germany,Direct,Mid-Market,4,946.17,97.88,848.29,517.09,331.2,955.35,2025,2025-12,Q4
ORD-004668,2026-05-12,Plus,UAE,Direct,SMB,2,146.54,5.83,140.71,81.55,59.16,125.52,2026,2026-05,Q2
ORD-004669,2026-07-04,Core,India,Direct,SMB,1,43.05,3.34,39.71,17.25,22.46,44.21,2026,2026-07,Q3
ORD-004670,2025-06-04,Premium,Germany,Direct,Mid-Market,1,118.02,0.53,117.49,71.16,46.33,122.73,2025,2025-06,Q2
ORD-004671,2025-07-24,Core,India,Direct,Enterprise,1,41.64,1.72,39.92,22.68,17.24,40.3,2025,2025-07,Q3
ORD-004672,2025-02-11,Plus,India,Partner,SMB,2,135.63,4.2,131.43,56.12,75.31,120.48,2025,2025-02,Q1
ORD-004673,2025-02-27,Enterprise,Germany,Online,Enterprise,3,751.79,6.34,745.45,459.47,285.98,820.03,2025,2025-02,Q1
ORD-004674,2025-12-14,Premium,US,Direct,SMB,9,1001.05,5.08,995.97,443.25,552.72,1114.6,2025,2025-12,Q4
ORD-004675,2025-01-30,Premium,UAE,Online,SMB,2,260.32,10.73,249.59,162.49,87.1,235.49,2025,2025-01,Q1
ORD-004676,2026-06-02,Enterprise,US,Partner,Enterprise,1,258.12,20.6,237.52,107.23,130.29,263.72,2026,2026-06,Q2
ORD-004677,2025-09-26,Plus,India,Online,Mid-Market,4,276.46,7.24,269.22,138.04,131.18,303.66,2025,2025-09,Q3
ORD-004678,2026-02-19,Enterprise,US,Online,SMB,10,2388.14,192.17,2195.97,1276.14,919.83,2081.61,2026,2026-02,Q1
ORD-004679,2025-10-07,Enterprise,US,Direct,Mid-Market,4,1011.93,36.9,975.03,564.72,410.31,938.92,2025,2025-10,Q4
ORD-004680,2026-06-23,Core,India,Direct,Enterprise,5,226.05,9.45,216.6,106.35,110.25,194.54,2026,2026-06,Q2
ORD-004681,2026-01-23,Plus,UK,Partner,SMB,2,137.47,4.23,133.24,63.61,69.63,142.52,2026,2026-01,Q1
ORD-004682,2025-10-02,Core,Germany,Direct,SMB,4,181.38,10.94,170.44,98.12,72.32,155.03,2025,2025-10,Q4
ORD-004683,2025-11-29,Core,UAE,Online,Enterprise,2,97.69,10.08,87.61,51.65,35.96,90.7,2025,2025-11,Q4
ORD-004684,2026-02-11,Premium,Germany,Direct,Enterprise,3,351.11,19.45,331.66,142.87,188.79,321.6,2026,2026-02,Q1
ORD-004685,2026-04-19,Plus,UAE,Direct,Mid-Market,2,152.9,3.46,149.44,80.54,68.9,153.62,2026,2026-04,Q2
ORD-004686,2025-09-30,Core,UK,Online,SMB,1,46.92,5.59,41.33,20.96,20.37,44.6,2025,2025-09,Q3
ORD-004687,2025-11-11,Plus,UK,Online,Enterprise,2,163.95,7.66,156.29,102.91,53.38,140.14,2025,2025-11,Q4
ORD-004688,2025-06-23,Premium,India,Partner,SMB,4,493.78,60.6,433.18,259.17,174.01,381.66,2025,2025-06,Q2
ORD-004689,2025-02-09,Core,UAE,Direct,SMB,2,95.21,1.27,93.94,39.74,54.2,92.64,2025,2025-02,Q1
ORD-004690,2026-07-27,Core,US,Online,SMB,3,140.63,1.95,138.68,67.86,70.82,134.6,2026,2026-07,Q3
ORD-004691,2026-06-29,Plus,UK,Direct,SMB,1,69.65,1.18,68.47,44.65,23.82,77.42,2026,2026-06,Q2
ORD-004692,2026-04-12,Enterprise,Germany,Online,SMB,2,510.74,27.49,483.25,238.09,245.16,447.67,2026,2026-04,Q2
ORD-004693,2026-07-16,Enterprise,US,Direct,SMB,4,978.52,19.44,959.08,526.73,432.35,1030.16,2026,2026-07,Q3
ORD-004694,2025-08-12,Core,India,Direct,Enterprise,4,188.96,7.31,181.65,82.02,99.63,185.9,2025,2025-08,Q3
ORD-004695,2026-01-25,Enterprise,UK,Direct,SMB,2,508.88,8.38,500.5,246.62,253.88,550.0,2026,2026-01,Q1
ORD-004696,2026-05-17,Premium,US,Partner,SMB,5,568.28,3.41,564.87,307.42,257.45,621.65,2026,2026-05,Q2
ORD-004697,2026-01-17,Premium,Germany,Partner,Enterprise,3,347.97,2.11,345.86,178.86,167.0,357.61,2026,2026-01,Q1
ORD-004698,2025-01-26,Plus,US,Online,SMB,3,223.18,0.65,222.53,143.08,79.45,214.83,2025,2025-01,Q1
ORD-004699,2026-02-23,Core,India,Partner,Mid-Market,3,128.18,0.29,127.89,71.46,56.43,126.27,2026,2026-02,Q1
ORD-004700,2025-02-18,Premium,Germany,Online,SMB,4,511.46,20.81,490.65,298.54,192.11,484.24,2025,2025-02,Q1
ORD-004701,2026-05-18,Core,US,Direct,Mid-Market,5,237.8,13.5,224.3,105.91,118.39,253.16,2026,2026-05,Q2
ORD-004702,2025-02-11,Core,UK,Partner,SMB,4,188.34,4.47,183.87,102.99,80.88,167.96,2025,2025-02,Q1
ORD-004703,2025-05-22,Enterprise,US,Direct,Mid-Market,1,241.04,4.22,236.82,139.6,97.22,209.79,2025,2025-05,Q2
ORD-004704,2026-05-04,Plus,UK,Direct,Enterprise,3,222.08,3.73,218.35,105.97,112.38,205.19,2026,2026-05,Q2
ORD-004705,2025-07-25,Core,Germany,Online,SMB,5,238.83,1.8,237.03,145.66,91.37,216.86,2025,2025-07,Q3
ORD-004706,2025-07-16,Enterprise,UK,Online,SMB,2,450.02,34.28,415.74,242.7,173.04,467.75,2025,2025-07,Q3
ORD-004707,2025-04-07,Enterprise,UK,Online,Enterprise,2,509.54,25.69,483.85,213.55,270.3,536.39,2025,2025-04,Q2
ORD-004708,2026-04-27,Core,UK,Direct,SMB,3,134.04,14.35,119.69,59.09,60.6,117.51,2026,2026-04,Q2
ORD-004709,2026-03-28,Plus,India,Online,Enterprise,1,70.3,1.75,68.55,45.82,22.73,68.71,2026,2026-03,Q1
ORD-004710,2026-02-14,Plus,India,Online,Enterprise,3,243.0,3.01,239.99,116.18,123.81,240.36,2026,2026-02,Q1
ORD-004711,2026-03-03,Enterprise,UK,Partner,SMB,3,748.68,54.4,694.28,339.59,354.69,763.16,2026,2026-03,Q1
ORD-004712,2025-12-03,Core,UK,Partner,Enterprise,2,82.0,5.08,76.92,49.9,27.02,78.9,2025,2025-12,Q4
ORD-004713,2025-06-20,Plus,US,Partner,SMB,4,322.47,6.26,316.21,134.94,181.27,349.94,2025,2025-06,Q2
ORD-004714,2025-08-25,Core,Germany,Partner,Mid-Market,1,48.21,2.43,45.78,23.48,22.3,47.7,2025,2025-08,Q3
ORD-004715,2026-06-23,Plus,UK,Direct,SMB,1,70.29,4.48,65.81,42.63,23.18,59.92,2026,2026-06,Q2
